TABLE_NAME,COLUMN_NAME,PERSONAL_DATA
BUILDING_AUSTIN,LONGITUDE,0
BUILDING_AUSTIN,MASTER_PERMIT_NUM,0
BUILDING_AUSTIN,MECHANICAL_VALUATION,0
BUILDING_AUSTIN,MECHANICAL_VALUATION_REMODEL,0
BUILDING_AUSTIN,MEDGAS_VALUATION,0
BUILDING_AUSTIN,MEDGAS_VALUATION_REMODEL,0
BUILDING_AUSTIN,NUMBER_OF_FLOORS,0
BUILDING_AUSTIN,ORIGINAL_ADDRESS_1,1
BUILDING_AUSTIN,ORIGINAL_CITY,0
BUILDING_AUSTIN,ORIGINAL_STATE,0
BUILDING_AUSTIN,ORIGINAL_ZIP,1
BUILDING_AUSTIN,PERMIT_CLASS,0
BUILDING_AUSTIN,PERMIT_CLASS_MAPPED,0
BUILDING_AUSTIN,PERMIT_NUM,0
BUILDING_AUSTIN,PERMIT_TYPE,0
BUILDING_AUSTIN,PERMIT_TYPE_DESC,0
BUILDING_AUSTIN,PLUMBING_VALUATION,0
BUILDING_AUSTIN,PLUMBING_VALUATION_REMODEL,0
BUILDING_AUSTIN,PROJECT_ID,0
BUILDING_AUSTIN,PROJECT_NAME,1
BUILDING_AUSTIN,PROPERTY_LEGAL_DESCRIPTION,0
BUILDING_AUSTIN,REMODEL_REPAIR_SQFT,0
BUILDING_AUSTIN,STATUS_CURRENT,0
BUILDING_AUSTIN,STATUS_DATE,0
BUILDING_AUSTIN,TCAD_ID,0
BUILDING_AUSTIN,TOTAL_EXISTING_BLDG_SQFT,0
BUILDING_AUSTIN,TOTAL_JOB_VALUATION,0
BUILDING_AUSTIN,TOTAL_LOT_SQFT,0
BUILDING_AUSTIN,TOTAL_NEW_ADD_SQFT,0
BUILDING_AUSTIN,TOTAL_VALUATION_REMODEL,0
BUILDING_AUSTIN,WORK_CLASS,0
BUILDING_BOULDER,ADDRESS,1
BUILDING_BOULDER,AFFORDABLE_HSG_UNIT,0
BUILDING_BOULDER,APPLIED,0
BUILDING_BOULDER,APPROVED,0
BUILDING_BOULDER,ASSESSOR_ID,0
BUILDING_BOULDER,BUILING_USES_AND_WORK_SCOPES,0
BUILDING_BOULDER,CASE_NUMBER,0
BUILDING_BOULDER,CASE_STATUS,0
BUILDING_BOULDER,CATEGORY,0
BUILDING_BOULDER,CO_DATE,0
BUILDING_BOULDER,COMPLETION_DATE,0
BUILDING_BOULDER,CONTRACTOR_COMPANY,0
BUILDING_BOULDER,CONTRACTOR_FIRST_NAME,1
BUILDING_BOULDER,CONTRACTOR_LAST_NAME,1
BUILDING_BOULDER,EXISTING_RES_UNIT,0
BUILDING_BOULDER,ISSUED,0
BUILDING_BOULDER,NARRATIVE_DESCRIPTION,0
BUILDING_BOULDER,NEW_RES_UNIT,0
BUILDING_BOULDER,NEW_SF,0
BUILDING_BOULDER,OWNER1_COMPANY,0
BUILDING_BOULDER,OWNER1_FIRST_NAME,1
BUILDING_BOULDER,OWNER1_LAST_NAME,1
BUILDING_BOULDER,OWNER2_COMPANY,0
BUILDING_BOULDER,OWNER2_FIRST_NAME,1
BUILDING_BOULDER,OWNER2_LAST_NAME,1
BUILDING_BOULDER,PERMIT_TYPES,0
BUILDING_BOULDER,PRIMARY_COMPANY,0
BUILDING_BOULDER,PRIMARY_FIRST_NAME,1
BUILDING_BOULDER,PRIMARY_LAST_NAME,1
BUILDING_BOULDER,REMODEL_SF,0
BUILDING_BOULDER,TOTAL_PROJECT_VALUE,0
BUILDING_BOULDER,TOTAL_SUBPERMIT_VALUE,0
BUILDING_DC,ANC,0
BUILDING_DC,APPLICATION_STATUS_NAME,0
BUILDING_DC,BUSINESSIMPROVEMENTDISTRICT,0
BUILDING_DC,CITY,0
BUILDING_DC,DCRAINTERNALNUMBER,0
BUILDING_DC,DCSTATADDRESSKEY,0
BUILDING_DC,DCSTATLOCATIONKEY,0
BUILDING_DC,DESC_OF_WORK,0
BUILDING_DC,DISTRICT,0
BUILDING_DC,FEE_TYPE,0
BUILDING_DC,FEES_PAID,0
BUILDING_DC,FULL_ADDRESS,1
BUILDING_DC,HOTSPOT2004NAME,0
BUILDING_DC,HOTSPOT2005NAME,0
BUILDING_DC,HOTSPOT2006NAME,0
BUILDING_DC,ISSUE_DATE,0
BUILDING_DC,LASTMODIFIEDDATE,0
BUILDING_DC,LATITUDE,0
BUILDING_DC,LONGITUDE,0
BUILDING_DC,MARADDRESSREPOSITORYID,0
BUILDING_DC,NEIGHBORHOODCLUSTER,0
BUILDING_DC,OBJECTID,0
BUILDING_DC,OWNER_NAME,0
BUILDING_DC,PERMIT_APPLICANT,1
BUILDING_DC,PERMIT_CATEGORY_NAME,0
BUILDING_DC,PERMIT_ID,0
BUILDING_DC,PERMIT_SUBTYPE_NAME,0
BUILDING_DC,PERMIT_TYPE_NAME,0
BUILDING_DC,PSA,0
BUILDING_DC,SMD,0
BUILDING_DC,SSL,0
BUILDING_DC,STATE,0
BUILDING_DC,WARD,0
BUILDING_DC,X,0
BUILDING_DC,XCOORD,0
BUILDING_DC,Y,0
BUILDING_DC,YCOORD,0
BUILDING_DC,ZIPCODE,1
BUILDING_DC,ZONING,0
BUILDING_DC2,APPLICANTCOMPANYNAME,0
BUILDING_DC2,APPLICATIONDATE,0
BUILDING_DC2,CONTRACTORNAME,1
BUILDING_DC2,EFFECTIVEDATE,0
BUILDING_DC2,EXPIRATIONDATE,0
BUILDING_DC2,INTAKEDATE,0
BUILDING_DC2,ISEXCAVATION,0
BUILDING_DC2,ISFIXTURE,0
BUILDING_DC2,ISLANDSCAPING,0
BUILDING_DC2,ISPAVING,0
BUILDING_DC2,ISPROJECTIONS,0
BUILDING_DC2,ISPSRENTAL,0
BUILDING_DC2,ISSUEDATE,0
BUILDING_DC2,LATITUDE,0
BUILDING_DC2,LONGITUDE,0
BUILDING_DC2,OBJECTID,1
BUILDING_DC2,OWNERNAME,1
BUILDING_DC2,PERMITNUMBER,1
BUILDING_DC2,PERMITTEENAME,1
BUILDING_DC2,READYFORREVIEWDATE,0
BUILDING_DC2,STATUS,0
BUILDING_DC2,TRACKINGNUMBER,1
BUILDING_DC2,WLFULLADDRESS,1
BUILDING_DC2,WORKDETAIL,0
BUILDING_DC2,X,0
BUILDING_DC2,XCOORD,0
BUILDING_DC2,Y,0
BUILDING_DC2,YCOORD,0
BUILDING_DC3,APPLICANTCOMPANYNAME,0
BUILDING_DC3,APPLICATIONDATE,0
BUILDING_DC3,APPLIEDBYFULLNAME,1
BUILDING_DC3,CANCELLEDDATE,0
BUILDING_DC3,CONSTRUCTIONTRACKINGNUMBER,0
BUILDING_DC3,EFFECTIVEDATE,0
BUILDING_DC3,EMERGENCYCAUSE,0
BUILDING_DC3,EMERGENCYTYPEDESC,0
BUILDING_DC3,EXPIRATIONDATE,0
BUILDING_DC3,ISSUEDDATE,0
BUILDING_DC3,LASTUPDATEDATE,0
BUILDING_DC3,LATITUDE,0
BUILDING_DC3,LOCATIONDESCRIPTION,1
BUILDING_DC3,LONGITUDE,0
BUILDING_DC3,OBJECTID,0
BUILDING_DC3,OCCUPANCYTRACKINGNUMBER,0
BUILDING_DC3,STARTTIME,0
BUILDING_DC3,STATUS,0
BUILDING_DC3,STATUSDESC,0
BUILDING_DC3,X,0
BUILDING_DC3,XCOORD,0
BUILDING_DC3,Y,0
BUILDING_DC3,YCOORD,0
BUILDING_DC4,ASSIGNEDINSPECTOR,1
BUILDING_DC4,CREATIONDATE,0
BUILDING_DC4,GIS_LAST_MOD_DTTM,0
BUILDING_DC4,INCIDENTCASENUMBER,0
BUILDING_DC4,INCIDENTNAME,0
BUILDING_DC4,INCIDENTSTATUSCODE,0
BUILDING_DC4,INCIDENTSTATUSDESC,0
BUILDING_DC4,INSPECTIONDATE,0
BUILDING_DC4,INSPECTIONID,0
BUILDING_DC4,INSPECTIONLOCATION,0
BUILDING_DC4,INSPECTORFULLNAME,1
BUILDING_DC4,INTERNALNOTES,0
BUILDING_DC4,LASTUPDATEDATE,0
BUILDING_DC4,LATITUDE,0
BUILDING_DC4,LONGITUDE,0
BUILDING_DC4,MAINWARD,0
BUILDING_DC4,MINUTESSPENT,0
BUILDING_DC4,NOTESFORPERMITTEE,0
BUILDING_DC4,OBJECTID,0
BUILDING_DC4,PROBELMDESCRIPTION,0
BUILDING_DC4,PROBLEMCODE,0
BUILDING_DC4,REQUESTER,1
BUILDING_DC4,RESPONDERFIRSTNAME,1
BUILDING_DC4,RESPONDERLASTNAME,1
BUILDING_DC4,TOPSINSPLOCATIONID,0
BUILDING_DC4,X,0
BUILDING_DC4,XCOORD,0
BUILDING_DC4,Y,0
BUILDING_DC4,YCOORD,0
BUILDING_EBR,ADDRESS,1
BUILDING_EBR,APPLICANT_NAME,1
BUILDING_EBR,CITY,0
BUILDING_EBR,CONTRACTOR_ADDRESS,1
BUILDING_EBR,CONTRACTOR_NAME,1
BUILDING_EBR,CREATION_DATE,0
BUILDING_EBR,GEOLOCATION,0
BUILDING_EBR,INTERNAL_ID,0
BUILDING_EBR,ISSUED_DATE,0
BUILDING_EBR,LATITUDE,0
BUILDING_EBR,LONGITUDE,0
BUILDING_EBR,LOT_NUMBER,0
BUILDING_EBR,OWNER_NAME,1
BUILDING_EBR,PARISH_NAME,0
BUILDING_EBR,PERMIT_FEE,0
BUILDING_EBR,PERMIT_NUMBER,0
BUILDING_EBR,PERMIT_TYPE,0
BUILDING_EBR,PROJECT_DESCRIPTION,0
BUILDING_EBR,PROJECT_VALUE,0
BUILDING_EBR,SQUARE_FOOTAGE,0
BUILDING_EBR,STATE,0
BUILDING_EBR,STREET_ADDRESS,1
BUILDING_EBR,SUBDIVISION,0
BUILDING_EBR,ZIP,0
BUILDING_FREDERICK,CLASSIFICATION,0
BUILDING_FREDERICK,CONTRACTOR,1
BUILDING_FREDERICK,ISSUE_DATE,0
BUILDING_FREDERICK,LOCATION_1,1
BUILDING_FREDERICK,OWNER,1
BUILDING_FREDERICK,PARCEL,0
BUILDING_FREDERICK,PERMIT_NO,0
BUILDING_FREDERICK,VALUATION,0
BUILDING_HONOLULU,ACCEPTEDVALUE,0
BUILDING_HONOLULU,ACCESSORYDWELLINGUNITADU,0
BUILDING_HONOLULU,ADDITION,0
BUILDING_HONOLULU,ALTERATION,0
BUILDING_HONOLULU,APPLICANT,1
BUILDING_HONOLULU,BPFEECALCULATION,0
BUILDING_HONOLULU,BPFEESCOLLECTED,0
BUILDING_HONOLULU,BUILDINGPERMITNO,0
BUILDING_HONOLULU,BUILDINGPERMITTYPE,0
BUILDING_HONOLULU,CITYPROJECT,0
BUILDING_HONOLULU,COISSUED,0
BUILDING_HONOLULU,COMMERCIALRESIDENTIAL,0
BUILDING_HONOLULU,COMPLETEDDATE,0
BUILDING_HONOLULU,CONTRACTOR,1
BUILDING_HONOLULU,CONTRACTORELECTRICAL,1
BUILDING_HONOLULU,CONTRACTORPLUMBING,1
BUILDING_HONOLULU,CREATEDDATE,0
BUILDING_HONOLULU,CURBINGTYPES,0
BUILDING_HONOLULU,DATEREVIEWSCOMPLETED,0
BUILDING_HONOLULU,DEMOLITION,0
BUILDING_HONOLULU,ELECTRICALMETERONLY,0
BUILDING_HONOLULU,ELECTRICALVEHICLECHARGER,0
BUILDING_HONOLULU,ELECTRICALWORK,0
BUILDING_HONOLULU,ESTIMATEDVALUEOFWORK,0
BUILDING_HONOLULU,EXISTINGFLOORAREA,0
BUILDING_HONOLULU,EXTERNALFILENUM,0
BUILDING_HONOLULU,EXTERNALID,0
BUILDING_HONOLULU,FENCE,0
BUILDING_HONOLULU,FINALCOISSUED,0
BUILDING_HONOLULU,FINALSTORIES,0
BUILDING_HONOLULU,FLOODHAZARDCOMPLIED,0
BUILDING_HONOLULU,FLOODHAZARDEXEMPT,0
BUILDING_HONOLULU,FOUNDATIONONLY,0
BUILDING_HONOLULU,GEOREFERENCED,1
BUILDING_HONOLULU,ISSTATEESPPROJECTBP,0
BUILDING_HONOLULU,ISSTATEESPPROJECTSD,0
BUILDING_HONOLULU,ISSUEDATE,0
BUILDING_HONOLULU,JOBADDRESS,0
BUILDING_HONOLULU,JOBLOCATION,1
BUILDING_HONOLULU,LOCATIONPERMITISSUED,0
BUILDING_HONOLULU,NEWBUILDING,0
BUILDING_HONOLULU,NEWFLOORAREA,0
BUILDING_HONOLULU,NUMROOMSADD,0
BUILDING_HONOLULU,NUMROOMSDEL,0
BUILDING_HONOLULU,NUMUNITSADD,0
BUILDING_HONOLULU,NUMUNITSDEL,0
BUILDING_HONOLULU,OBJECTID,0
BUILDING_HONOLULU,OCCUPANCYGROUPASSESSED,0
BUILDING_HONOLULU,OCCUPANCYGROUPCATEGORY,0
BUILDING_HONOLULU,OCCUPANCYGROUPRESIDENTIAL,0
BUILDING_HONOLULU,OHANA,0
BUILDING_HONOLULU,OTHERWORK,0
BUILDING_HONOLULU,OWNERSHIPASSESSED,0
BUILDING_HONOLULU,PLANMAKER,0
BUILDING_HONOLULU,PLUMBINGWORK,0
BUILDING_HONOLULU,POOL,0
BUILDING_HONOLULU,PROCESSREVIEWTYPE,0
BUILDING_HONOLULU,PROPOSEDUSE,0
BUILDING_HONOLULU,RELOCATIONFROM,0
BUILDING_HONOLULU,RELOCATIONTO,0
BUILDING_HONOLULU,REPAIR,0
BUILDING_HONOLULU,REQUIREAFFIDAVIT,0
BUILDING_HONOLULU,REQUIRERESTRICTIVECOVENANT,0
BUILDING_HONOLULU,RETAININGWALL,0
BUILDING_HONOLULU,SHELLONLY,0
BUILDING_HONOLULU,SIDEWALKTYPES,0
BUILDING_HONOLULU,SOLAR,0
BUILDING_HONOLULU,SOLARVPINSTALLATION,0
BUILDING_HONOLULU,STATEPROJECT,0
BUILDING_HONOLULU,STATUSDESCRIPTION,0
BUILDING_HONOLULU,STATUSID,0
BUILDING_HONOLULU,STRUCTURECODE,0
BUILDING_HONOLULU,TMK,0
BUILDING_HONOLULU,TMKLOOKUP,0
BUILDING_HONOLULU,TOTALFLOORAREA,0
BUILDING_HONOLULU,TYPESOFCONSTRUCTIONACTUAL,0
BUILDING_HONOLULU,TYPESOFCONSTRUCTIONMIN,0
BUILDING_LA,ADDRESS_END,0
BUILDING_LA,ADDRESS_FRACTION_END,0
BUILDING_LA,ADDRESS_FRACTION_START,0
BUILDING_LA,ADDRESS_START,0
BUILDING_LA,APPLICANT_ADDRESS_1,1
BUILDING_LA,APPLICANT_ADDRESS_2,1
BUILDING_LA,APPLICANT_ADDRESS_3,1
BUILDING_LA,APPLICANT_BUSINESS_NAME,0
BUILDING_LA,APPLICANT_FIRST_NAME,1
BUILDING_LA,APPLICANT_LAST_NAME,1
BUILDING_LA,APPLICANT_RELATIONSHIP,0
BUILDING_LA,ASSESSOR_BOOK,0
BUILDING_LA,ASSESSOR_PAGE,0
BUILDING_LA,ASSESSOR_PARCEL,0
BUILDING_LA,CENSUS_TRACT,0
BUILDING_LA,CITY_BLOCK,0
BUILDING_LA,CITY_ZONE,0
BUILDING_LA,CONTRACTOR_ADDRESS,1
BUILDING_LA,CONTRACTOR_CITY,0
BUILDING_LA,CONTRACTOR_STATE,0
BUILDING_LA,CONTRACTORS_BUSINESS_NAME,1
BUILDING_LA,COUNCIL_DISTRICT,0
BUILDING_LA,EVENT_CODE,0
BUILDING_LA,EXISTING_CODE,0
BUILDING_LA,FLOOR_AREA_LA_BUILDING_CODE_,0
BUILDING_LA,FLOOR_AREA_LA_ZONING_CODE_DE,0
BUILDING_LA,INITIATING_OFFICE,0
BUILDING_LA,ISSUE_DATE,0
BUILDING_LA,LATITUDE_LONGITUDE,0
BUILDING_LA,LICENSE_EXPIRATION_DATE,0
BUILDING_LA,LICENSE_NUM,0
BUILDING_LA,LICENSE_TYPE,0
BUILDING_LA,LOT,0
BUILDING_LA,N_OF_ACCESSORY_DWELLING_UNITS,0
BUILDING_LA,N_OF_RESIDENTIAL_DWELLING_UNIT,0
BUILDING_LA,N_OF_STORIES,0
BUILDING_LA,OCCUPANCY,0
BUILDING_LA,PCIS_PERMIT_NUM,0
BUILDING_LA,PERMIT_CATEGORY,0
BUILDING_LA,PERMIT_SUB_TYPE,0
BUILDING_LA,PERMIT_TYPE,0
BUILDING_LA,PRINCIPAL_FIRST_NAME,1
BUILDING_LA,PRINCIPAL_LAST_NAME,1
BUILDING_LA,PRINCIPAL_MIDDLE_NAME,1
BUILDING_LA,PROJECT_NUMBER,0
BUILDING_LA,PROPOSED_CODE,0
BUILDING_LA,REFERENCE_NUM,0
BUILDING_LA,STATUS,0
BUILDING_LA,STATUS_DATE,0
BUILDING_LA,STREET_DIRECTION,1
BUILDING_LA,STREET_NAME,1
BUILDING_LA,STREET_SUFFIX,1
BUILDING_LA,SUFFIX_DIRECTION,0
BUILDING_LA,TRACT,0
BUILDING_LA,UNIT_RANGE_END,0
BUILDING_LA,UNIT_RANGE_START,0
BUILDING_LA,VALUATION,0
BUILDING_LA,WORK_DESCRIPTION,0
BUILDING_LA,ZIP_CODE,1
BUILDING_SALTLAKE,APPLICATIONSTATUS,0
BUILDING_SALTLAKE,APPLICATIONSUBTYPE,0
BUILDING_SALTLAKE,APPLICATIONTYPE,0
BUILDING_SALTLAKE,APPLICATNAME,1
BUILDING_SALTLAKE,APPLIEDDATE,0
BUILDING_SALTLAKE,BALANCE,0
BUILDING_SALTLAKE,COMPLETEDDATE,0
BUILDING_SALTLAKE,DEPARTMENT,0
BUILDING_SALTLAKE,FEE,0
BUILDING_SALTLAKE,HOUSENBR,1
BUILDING_SALTLAKE,HOUSINGUNITS,0
BUILDING_SALTLAKE,ISSUEDDATE,0
BUILDING_SALTLAKE,LINK,0
BUILDING_SALTLAKE,LOCATION,1
BUILDING_SALTLAKE,ORIGINALCITY,0
BUILDING_SALTLAKE,ORIGINALSTATE,0
BUILDING_SALTLAKE,ORIGINALZIP,1
BUILDING_SALTLAKE,PERMITNUM,0
BUILDING_SALTLAKE,PROJECTNAME,0
BUILDING_SALTLAKE,STREETDIR,1
BUILDING_SALTLAKE,STREETNAME,1
BUILDING_SALTLAKE,STREETSUFX,1
BUILDING_SALTLAKE,WORKDESCRIPTION,0
BUILDING_SALTLAKE,WORKTYPE,0
BUILDING_SF,AFF_UNITS,0
BUILDING_SF,ALIAS,0
BUILDING_SF,APN,0
BUILDING_SF,APPLICANT,1
BUILDING_SF,BESTDATE,0
BUILDING_SF,BESTSTAT,0
BUILDING_SF,BP_APPLNO,0
BUILDING_SF,BP_DESC,0
BUILDING_SF,CIE,0
BUILDING_SF,CONTACT,1
BUILDING_SF,CONTACTPH,1
BUILDING_SF,COST,0
BUILDING_SF,ENTITLEMENT,0
BUILDING_SF,FIRSTFILED,0
BUILDING_SF,HEIGHT_DISTRICT,0
BUILDING_SF,LOCATION,0
BUILDING_SF,MED,0
BUILDING_SF,MIPS,0
BUILDING_SF,NAMEADDR,1
BUILDING_SF,NEIGHBORHOOD,0
BUILDING_SF,NET_AFF_UNITS,0
BUILDING_SF,NET_CIE,0
BUILDING_SF,NET_MED,0
BUILDING_SF,NET_MIPS,0
BUILDING_SF,NET_PDR,0
BUILDING_SF,NET_RET,0
BUILDING_SF,NET_UNITS,0
BUILDING_SF,NET_VISIT,0
BUILDING_SF,PDR,0
BUILDING_SF,PLAN_AREA,0
BUILDING_SF,PLAN_DISTRICT,0
BUILDING_SF,PLANNER,1
BUILDING_SF,PLN_CASENO,0
BUILDING_SF,PLN_DESC,0
BUILDING_SF,PROJECT_TYPE,0
BUILDING_SF,PROPUSE,0
BUILDING_SF,RET,0
BUILDING_SF,SUPE_DISTRICT,0
BUILDING_SF,UNITS,0
BUILDING_SF,VISIT,0
BUILDING_SF,ZONING,0
BUILDING_SF,ZONING_DISTRICT,0
BUILDING_STRATHCONA,ADDRESSOBJECTID,0
BUILDING_STRATHCONA,APPLICANT,1
BUILDING_STRATHCONA,APPLIEDDATE,0
BUILDING_STRATHCONA,BLOCK,0
BUILDING_STRATHCONA,BUILDINGTYPE,0
BUILDING_STRATHCONA,CITY,0
BUILDING_STRATHCONA,COMPLETEDDATE,0
BUILDING_STRATHCONA,COUNT,0
BUILDING_STRATHCONA,CURRENTSTATUS,0
BUILDING_STRATHCONA,CURRENTSTATUSMAPPED,0
BUILDING_STRATHCONA,DESCRIPTION,0
BUILDING_STRATHCONA,ESTPROJECTCOST,0
BUILDING_STRATHCONA,HOUSINGUNITS,0
BUILDING_STRATHCONA,ISSUEDDATE,0
BUILDING_STRATHCONA,JURISDICTION,0
BUILDING_STRATHCONA,LATITUDE,0
BUILDING_STRATHCONA,LOCATION,0
BUILDING_STRATHCONA,LONGITUDE,0
BUILDING_STRATHCONA,LOT,0
BUILDING_STRATHCONA,MERIDIAN,0
BUILDING_STRATHCONA,ORIGINALADDRESS1,1
BUILDING_STRATHCONA,ORIGINALADDRESS2,0
BUILDING_STRATHCONA,PARCELAREA,0
BUILDING_STRATHCONA,PARCELOBJECTID,0
BUILDING_STRATHCONA,PERMITCLASSMAPPED,0
BUILDING_STRATHCONA,PERMITMONTH,0
BUILDING_STRATHCONA,PERMITMONTHLABEL,0
BUILDING_STRATHCONA,PERMITNUM,0
BUILDING_STRATHCONA,PERMITOBJECTID,0
BUILDING_STRATHCONA,PERMITTYPE,0
BUILDING_STRATHCONA,PERMITTYPEDESC,0
BUILDING_STRATHCONA,PERMITTYPEMAPPED,0
BUILDING_STRATHCONA,PERMITYEAR,0
BUILDING_STRATHCONA,PERMITYEARLABEL,0
BUILDING_STRATHCONA,PIN,0
BUILDING_STRATHCONA,PLAN,0
BUILDING_STRATHCONA,POSTALCODE,0
BUILDING_STRATHCONA,PROVINCE,0
BUILDING_STRATHCONA,QUARTER,0
BUILDING_STRATHCONA,RANGE,0
BUILDING_STRATHCONA,SECTION,0
BUILDING_STRATHCONA,SERVICEAREA,0
BUILDING_STRATHCONA,STATUSDATE,0
BUILDING_STRATHCONA,TOTALSQFT,0
BUILDING_STRATHCONA,TOWNSHIP,0
BUILDING_STRATHCONA,WARD,0
BUILDING_STRATHCONA,WORKCLASS,0
BUILDING_STRATHCONA,WORKCLASSMAPPED,0
BUILDING_STRATHCONA,ZONING,0
CAMPAIGN_AUSTIN,AMOUNT_GUARANTEED,0
CAMPAIGN_AUSTIN,BORROWER,1
CAMPAIGN_AUSTIN,CITY_STATE_ZIP,1
CAMPAIGN_AUSTIN,COLLATERAL,0
CAMPAIGN_AUSTIN,CORRECTION,0
CAMPAIGN_AUSTIN,DATE_REPORTED,0
CAMPAIGN_AUSTIN,FINANCIAL_INSTITUTION,0
CAMPAIGN_AUSTIN,GUARANTOR,1
CAMPAIGN_AUSTIN,GUARANTOR_ADDRESS,1
CAMPAIGN_AUSTIN,GUARANTOR_CITY_STATE_ZIP,1
CAMPAIGN_AUSTIN,GUARANTOR_EMPLOYER,0
CAMPAIGN_AUSTIN,GUARANTOR_OCCUPATION,0
CAMPAIGN_AUSTIN,INTEREST_RATE,0
CAMPAIGN_AUSTIN,LENDER,1
CAMPAIGN_AUSTIN,LENDER_ADDRESS,1
CAMPAIGN_AUSTIN,LENDER_LOCATION_ADDRESS,1
CAMPAIGN_AUSTIN,LENDER_LOCATION_CITY,1
CAMPAIGN_AUSTIN,LENDER_LOCATION_STATE,0
CAMPAIGN_AUSTIN,LENDER_LOCATION_ZIP,1
CAMPAIGN_AUSTIN,LENDER_REPORTED_EMPLOYER,0
CAMPAIGN_AUSTIN,LENDER_REPORTED_OCCUPATION,0
CAMPAIGN_AUSTIN,LENDER_TYPE,0
CAMPAIGN_AUSTIN,LOAN_AMOUNT,0
CAMPAIGN_AUSTIN,LOAN_DATE,0
CAMPAIGN_AUSTIN,LOAN_YEAR,0
CAMPAIGN_AUSTIN,MATURITY_DATE,0
CAMPAIGN_AUSTIN,PERSONAL_FUNDS,0
CAMPAIGN_AUSTIN,REPORT_FILED,0
CAMPAIGN_AUSTIN,TRANSACTION_ID,1
CAMPAIGN_AUSTIN,VIEW_REPORT,0
CAMPAIGN_AUSTIN2,CONTRIB_BALANCE,0
CAMPAIGN_AUSTIN2,CONTRIB_TOTAL,0
CAMPAIGN_AUSTIN2,DATE_DUE,0
CAMPAIGN_AUSTIN2,DATE_FILED,0
CAMPAIGN_AUSTIN2,ELECTION_DATE,0
CAMPAIGN_AUSTIN2,ELECTION_TYPE,0
CAMPAIGN_AUSTIN2,EXPEND_TOTAL,0
CAMPAIGN_AUSTIN2,FILER_ADDRESS,1
CAMPAIGN_AUSTIN2,FILER_CITY_STATE_ZIP,1
CAMPAIGN_AUSTIN2,FILER_NAME,1
CAMPAIGN_AUSTIN2,FILER_PHONE,1
CAMPAIGN_AUSTIN2,FORM,0
CAMPAIGN_AUSTIN2,NAME_AS_REPORTED,1
