TABLE_NAME,COLUMN_NAME,PERSONAL_DATA
CAMPAIGN_SF1,LOAN_RATE,0
CAMPAIGN_SF1,MEMO_CODE,0
CAMPAIGN_SF1,MEMO_REFNO,0
CAMPAIGN_SF1,OFF_S_H_CD,0
CAMPAIGN_SF1,REC_TYPE,0
CAMPAIGN_SF1,REPORT_NUM,0
CAMPAIGN_SF1,RPT_DATE,0
CAMPAIGN_SF1,SUP_OPP_CD,0
CAMPAIGN_SF1,TBLCOVER_OFFIC_DSCR,0
CAMPAIGN_SF1,TBLCOVER_OFFICE_CD,0
CAMPAIGN_SF1,TBLDETLTRAN_OFFIC_DSCR,0
CAMPAIGN_SF1,TBLDETLTRAN_OFFICE_CD,0
CAMPAIGN_SF1,THRU_DATE,0
CAMPAIGN_SF1,TRAN_ADR1,0
CAMPAIGN_SF1,TRAN_ADR2,0
CAMPAIGN_SF1,TRAN_AMT1,0
CAMPAIGN_SF1,TRAN_AMT2,0
CAMPAIGN_SF1,TRAN_CITY,0
CAMPAIGN_SF1,TRAN_DATE,0
CAMPAIGN_SF1,TRAN_DATE1,0
CAMPAIGN_SF1,TRAN_DSCR,0
CAMPAIGN_SF1,TRAN_EMP,0
CAMPAIGN_SF1,TRAN_ID,0
CAMPAIGN_SF1,TRAN_LOCATION,0
CAMPAIGN_SF1,TRAN_NAMF,1
CAMPAIGN_SF1,TRAN_NAML,1
CAMPAIGN_SF1,TRAN_NAMS,0
CAMPAIGN_SF1,TRAN_NAMT,0
CAMPAIGN_SF1,TRAN_OCC,0
CAMPAIGN_SF1,TRAN_SELF,0
CAMPAIGN_SF1,TRAN_STATE,0
CAMPAIGN_SF1,TRAN_TYPE,0
CAMPAIGN_SF1,TRAN_ZIP4,1
CAMPAIGN_SF1,TRES_ADR1,0
CAMPAIGN_SF1,TRES_ADR2,0
CAMPAIGN_SF1,TRES_CITY,0
CAMPAIGN_SF1,TRES_LOCATION,0
CAMPAIGN_SF1,TRES_NAMF,0
CAMPAIGN_SF1,TRES_NAML,0
CAMPAIGN_SF1,TRES_NAMS,0
CAMPAIGN_SF1,TRES_NAMT,0
CAMPAIGN_SF1,TRES_STATE,0
CAMPAIGN_SF1,TRES_ZIP,1
CAMPAIGN_SF1,XREF_MATCH,0
CAMPAIGN_SF1,XREF_SCHNM,0
CAMPAIGN_SF2,AGENT_NAMF,0
CAMPAIGN_SF2,AGENT_NAML,0
CAMPAIGN_SF2,AGENT_NAMS,0
CAMPAIGN_SF2,AGENT_NAMT,0
CAMPAIGN_SF2,AMOUNT,0
CAMPAIGN_SF2,BAKREF_TID,0
CAMPAIGN_SF2,BAL_JURIS,0
CAMPAIGN_SF2,BAL_NAME,0
CAMPAIGN_SF2,BAL_NUM,0
CAMPAIGN_SF2,CAND_NAMF,1
CAMPAIGN_SF2,CAND_NAML,1
CAMPAIGN_SF2,CAND_NAMS,0
CAMPAIGN_SF2,CAND_NAMT,0
CAMPAIGN_SF2,CMTE_ID,0
CAMPAIGN_SF2,COMMITTEE_TYPE,0
CAMPAIGN_SF2,CUM_YTD,0
CAMPAIGN_SF2,DIST_NO,0
CAMPAIGN_SF2,ELECT_DATE,0
CAMPAIGN_SF2,ENTITY_CD,0
CAMPAIGN_SF2,EXPN_CHKNO,0
CAMPAIGN_SF2,EXPN_CODE,0
CAMPAIGN_SF2,EXPN_DATE,0
CAMPAIGN_SF2,EXPN_DSCR,0
CAMPAIGN_SF2,FILER_ID,1
CAMPAIGN_SF2,FILER_NAML,1
CAMPAIGN_SF2,FORM_TYPE,0
CAMPAIGN_SF2,FROM_DATE,0
CAMPAIGN_SF2,G_FROM_E_F,0
CAMPAIGN_SF2,JURIS_CD,0
CAMPAIGN_SF2,JURIS_DSCR,0
CAMPAIGN_SF2,MEMO_CODE,0
CAMPAIGN_SF2,MEMO_REFNO,0
CAMPAIGN_SF2,OFF_S_H_CD,0
CAMPAIGN_SF2,OFFIC_DSCR,0
CAMPAIGN_SF2,OFFICE_CD,0
CAMPAIGN_SF2,PAYEE_ADR1,0
CAMPAIGN_SF2,PAYEE_ADR2,0
CAMPAIGN_SF2,PAYEE_CITY,0
CAMPAIGN_SF2,PAYEE_LOCATION,0
CAMPAIGN_SF2,PAYEE_NAMF,1
CAMPAIGN_SF2,PAYEE_NAML,1
CAMPAIGN_SF2,PAYEE_NAMS,0
CAMPAIGN_SF2,PAYEE_NAMT,0
CAMPAIGN_SF2,PAYEE_STATE,0
CAMPAIGN_SF2,PAYEE_ZIP4,1
CAMPAIGN_SF2,REC_TYPE,0
CAMPAIGN_SF2,REPORT_NUM,0
CAMPAIGN_SF2,RPT_DATE,0
CAMPAIGN_SF2,SUP_OPP_CD,0
CAMPAIGN_SF2,TBLCOVER_OFFIC_DSCR,0
CAMPAIGN_SF2,TBLCOVER_OFFICE_CD,0
CAMPAIGN_SF2,THRU_DATE,0
CAMPAIGN_SF2,TRAN_ID,0
CAMPAIGN_SF2,TRES_ADR1,0
CAMPAIGN_SF2,TRES_ADR2,0
CAMPAIGN_SF2,TRES_CITY,0
CAMPAIGN_SF2,TRES_LOCATION,0
CAMPAIGN_SF2,TRES_NAMF,0
CAMPAIGN_SF2,TRES_NAML,0
CAMPAIGN_SF2,TRES_NAMS,0
CAMPAIGN_SF2,TRES_NAMT,0
CAMPAIGN_SF2,TRES_ST,0
CAMPAIGN_SF2,TRES_ZIP4,1
CAMPAIGN_SF2,XREF_MATCH,0
CAMPAIGN_SF2,XREF_SCHNM,0
CAMPAIGN_AUSTIN2,CONTRIB_BALANCE,0
CAMPAIGN_AUSTIN2,CONTRIB_TOTAL,0
CAMPAIGN_AUSTIN2,DATE_DUE,0
CAMPAIGN_AUSTIN2,DATE_FILED,0
CAMPAIGN_AUSTIN2,ELECTION_DATE,0
CAMPAIGN_AUSTIN2,ELECTION_TYPE,0
CAMPAIGN_AUSTIN2,EXPEND_TOTAL,0
CAMPAIGN_AUSTIN2,FILER_ADDRESS,1
CAMPAIGN_AUSTIN2,FILER_CITY_STATE_ZIP,1
CAMPAIGN_AUSTIN2,FILER_NAME,1
CAMPAIGN_AUSTIN2,FILER_PHONE,1
CAMPAIGN_AUSTIN2,FORM,0
CAMPAIGN_AUSTIN2,NAME_AS_REPORTED,1
CAMPAIGN_AUSTIN2,OFFICE_HELD,0
CAMPAIGN_AUSTIN2,OFFICE_SOUGHT,0
CAMPAIGN_AUSTIN2,OUTSTAND_LOAN,0
CAMPAIGN_AUSTIN2,PERIOD_FROM,0
CAMPAIGN_AUSTIN2,PERIOD_TO,0
CAMPAIGN_AUSTIN2,REPORT_ID,0
CAMPAIGN_AUSTIN2,REPORT_TYPE,0
CAMPAIGN_AUSTIN2,REPORT_TYPE2,0
CAMPAIGN_AUSTIN2,TREASURER_ADDRESS,1
CAMPAIGN_AUSTIN2,TREASURER_CITY_STATE_ZIP,1
CAMPAIGN_AUSTIN2,TREASURER_NAME,1
CAMPAIGN_AUSTIN2,TREASURER_PHONE,1
CAMPAIGN_AUSTIN2,TREASURER_STATE,0
CAMPAIGN_AUSTIN2,TREASURER_ZIP_CODE,1
CAMPAIGN_AUSTIN2,UNITEMIZED_CONTRIB_TOTAL,0
CAMPAIGN_AUSTIN2,UNITEMIZED_CRED_CARD_TOTAL,0
CAMPAIGN_AUSTIN2,UNITEMIZED_EXPEND_TOTAL,0
CAMPAIGN_AUSTIN2,UNITEMIZED_INKIND_TOTAL,0
CAMPAIGN_AUSTIN2,UNITEMIZED_LOAN_TOTAL,0
CAMPAIGN_AUSTIN2,UNITEMIZED_PLEDGE_TOTAL,0
CAMPAIGN_AUSTIN2,UNITEMIZED_UNPAID_TOTAL,0
CAMPAIGN_AUSTIN2,VIEW_REPORT,0
CAMPAIGN_AUSTIN3,AMOUNT_GUARANTEED,0
CAMPAIGN_AUSTIN3,COLLATERAL,0
CAMPAIGN_AUSTIN3,CORRECTION_FLAG,0
CAMPAIGN_AUSTIN3,DATE_DUE,0
CAMPAIGN_AUSTIN3,DATE_FILED,0
CAMPAIGN_AUSTIN3,ELECTION_DATE,0
CAMPAIGN_AUSTIN3,ELECTION_TYPE,0
CAMPAIGN_AUSTIN3,ENTITY,0
CAMPAIGN_AUSTIN3,EXPENSE_DESCRIPTION,0
CAMPAIGN_AUSTIN3,FILER_NAME,0
CAMPAIGN_AUSTIN3,FINANCIAL_INSTITUTION,0
CAMPAIGN_AUSTIN3,FORM,0
CAMPAIGN_AUSTIN3,GUARANTOR,0
CAMPAIGN_AUSTIN3,GUARANTOR_ADDRESS,1
CAMPAIGN_AUSTIN3,GUARANTOR_CITY_STATE_ZIP,1
CAMPAIGN_AUSTIN3,GUARANTOR_EMPLOYER,0
CAMPAIGN_AUSTIN3,GUARANTOR_NAME,1
CAMPAIGN_AUSTIN3,GUARANTOR_OCCUPATION,0
CAMPAIGN_AUSTIN3,INTEREST_RATE,0
CAMPAIGN_AUSTIN3,MATURITY_DATE,0
CAMPAIGN_AUSTIN3,OFFICE_HELD,0
CAMPAIGN_AUSTIN3,OFFICE_SOUGHT,0
CAMPAIGN_AUSTIN3,OUT_OF_STATE_PAC,0
CAMPAIGN_AUSTIN3,OUT_OF_STATE_PAC_ID,0
CAMPAIGN_AUSTIN3,PERSONAL_FUNDS,0
CAMPAIGN_AUSTIN3,POLITICAL_OBLIGATION,0
CAMPAIGN_AUSTIN3,REIMBURSEMENT_INTENDED,0
CAMPAIGN_AUSTIN3,REPORT,0
CAMPAIGN_AUSTIN3,REPORT_TYPE,0
CAMPAIGN_AUSTIN3,RETURNED_TO_FILER,0
CAMPAIGN_AUSTIN3,SCHEDULE_REPORTED,0
CAMPAIGN_AUSTIN3,TRANSACTION_AMOUNT,0
CAMPAIGN_AUSTIN3,TRANSACTION_CODE,0
CAMPAIGN_AUSTIN3,TRANSACTION_DATE,0
CAMPAIGN_AUSTIN3,TRANSACTION_DESCRIPTION,0
CAMPAIGN_AUSTIN3,TRANSACTION_ID,1
CAMPAIGN_AUSTIN3,TRANSACTION_TYPE,0
CAMPAIGN_AUSTIN3,TRANSACTOR_ADDRESS,1
CAMPAIGN_AUSTIN3,TRANSACTOR_CITY_STATE_ZIP,1
CAMPAIGN_AUSTIN3,TRANSACTOR_EMPLOYER,0
CAMPAIGN_AUSTIN3,TRANSACTOR_NAME,1
CAMPAIGN_AUSTIN3,TRANSACTOR_OCCUPATION,0
CAMPAIGN_AUSTIN3,TRANSACTOR_STATE,0
CAMPAIGN_AUSTIN3,TRANSACTOR_ZIP_CODE,1
CAMPAIGN_AUSTIN3,TRAVEL_OUTSIDE_TEXAS,0
CAMPAIGN_AUSTIN3,VIEW_REPORT,0
