TABLE_NAME,COLUMN_NAME,NUM_ROWS,AVG_ROW_LEN,DATA_TYPE,DATA_LENGTH,NUM_DISTINCT,NUM_NULLS,AVG_COL_LEN
BUILDING_AUSTIN,ORIGINAL_STATE,122836,194,NUMBER,22,48,116346,2
BUILDING_AUSTIN,ORIGINAL_ZIP,122836,194,DATE,7,1298,114,8
BUILDING_AUSTIN,PERMIT_CLASS,122836,194,NUMBER,22,1,0,4
BUILDING_AUSTIN,PERMIT_CLASS_MAPPED,122836,194,VARCHAR2,120,1824,43664,7
BUILDING_AUSTIN,PERMIT_NUM,122836,194,VARCHAR2,120,34144,36378,13
BUILDING_AUSTIN,PERMIT_TYPE,122836,194,VARCHAR2,120,68,43672,3
BUILDING_AUSTIN,PERMIT_TYPE_DESC,122836,194,VARCHAR2,120,12717,54683,9
BUILDING_AUSTIN,PLUMBING_VALUATION,122836,194,VARCHAR2,120,5874,55949,3
BUILDING_AUSTIN,PLUMBING_VALUATION_REMODEL,122836,194,VARCHAR2,120,2,122785,2
BUILDING_AUSTIN,PROJECT_ID,122836,194,NUMBER,22,16,0,3
BUILDING_AUSTIN,PROJECT_NAME,122836,194,VARCHAR2,120,9,118214,2
BUILDING_AUSTIN,PROPERTY_LEGAL_DESCRIPTION,122836,194,VARCHAR2,120,5,122718,2
BUILDING_AUSTIN,REMODEL_REPAIR_SQFT,122836,194,VARCHAR2,120,75,0,10
BUILDING_AUSTIN,STATUS_CURRENT,122836,194,VARCHAR2,120,32,118669,2
BUILDING_AUSTIN,STATUS_DATE,122836,194,VARCHAR2,120,277,118684,2
BUILDING_AUSTIN,TCAD_ID,122836,194,VARCHAR2,120,7,118665,2
BUILDING_AUSTIN,TOTAL_EXISTING_BLDG_SQFT,122836,194,VARCHAR2,120,194,119268,2
BUILDING_AUSTIN,TOTAL_JOB_VALUATION,122836,194,VARCHAR2,120,198,119320,2
BUILDING_AUSTIN,TOTAL_LOT_SQFT,122836,194,VARCHAR2,120,348,118214,2
BUILDING_AUSTIN,TOTAL_NEW_ADD_SQFT,122836,194,NUMBER,22,75,118214,2
BUILDING_AUSTIN,TOTAL_VALUATION_REMODEL,122836,194,VARCHAR2,120,170,118538,2
BUILDING_AUSTIN,WORK_CLASS,122836,194,VARCHAR2,120,11,118274,2
BUILDING_BOULDER,ADDRESS,122836,194,VARCHAR2,120,12,122650,2
BUILDING_BOULDER,AFFORDABLE_HSG_UNIT,122836,194,VARCHAR2,120,15,122650,2
BUILDING_BOULDER,APPLIED,122836,194,VARCHAR2,120,152,118322,2
BUILDING_BOULDER,APPROVED,122836,194,FLOAT,22,1403,116346,2
BUILDING_BOULDER,ASSESSOR_ID,122836,194,FLOAT,22,1400,116346,2
BUILDING_BOULDER,BUILING_USES_AND_WORK_SCOPES,122836,194,NUMBER,22,130,0,3
BUILDING_BOULDER,CASE_NUMBER,122836,194,VARCHAR2,120,79680,0,17
BUILDING_BOULDER,CASE_STATUS,122836,194,VARCHAR2,120,156,116346,3
BUILDING_BOULDER,CATEGORY,122836,194,VARCHAR2,120,12589,22597,10
BUILDING_BOULDER,CO_DATE,122836,194,NUMBER,22,6,0,3
BUILDING_BOULDER,COMPLETION_DATE,122836,194,VARCHAR2,120,0,122836,0
BUILDING_BOULDER,CONTRACTOR_COMPANY,122836,194,NUMBER,22,6,0,3
BUILDING_BOULDER,CONTRACTOR_FIRST_NAME,122836,194,VARCHAR2,120,3049,1366,6
BUILDING_BOULDER,CONTRACTOR_LAST_NAME,122836,194,NUMBER,22,499,0,3
BUILDING_BOULDER,EXISTING_RES_UNIT,122836,194,VARCHAR2,120,17,122219,2
BUILDING_BOULDER,ISSUED,122836,194,VARCHAR2,120,20296,0,9
BUILDING_BOULDER,NARRATIVE_DESCRIPTION,122836,194,DATE,7,410,121023,2
BUILDING_BOULDER,NEW_RES_UNIT,122836,194,VARCHAR2,120,2,0,2
BUILDING_BOULDER,NEW_SF,122836,194,VARCHAR2,120,4,0,4
BUILDING_BOULDER,OWNER1_COMPANY,122836,194,VARCHAR2,120,2,617,2
BUILDING_BOULDER,OWNER1_FIRST_NAME,122836,194,VARCHAR2,120,0,122836,0
BUILDING_BOULDER,OWNER1_LAST_NAME,122836,194,VARCHAR2,120,68,855,3
BUILDING_BOULDER,OWNER2_COMPANY,122836,194,VARCHAR2,120,2362,113739,2
BUILDING_BOULDER,OWNER2_FIRST_NAME,122836,194,VARCHAR2,120,1273,113937,2
BUILDING_BOULDER,OWNER2_LAST_NAME,40000,236,VARCHAR2,120,28094,163,31
BUILDING_BOULDER,PERMIT_TYPES,40000,236,NUMBER,22,10999,10853,4
BUILDING_BOULDER,PRIMARY_COMPANY,40000,236,FLOAT,22,1224,57,4
BUILDING_BOULDER,PRIMARY_FIRST_NAME,40000,236,VARCHAR2,120,363,4182,13
BUILDING_BOULDER,PRIMARY_LAST_NAME,40000,236,VARCHAR2,120,769,0,24
BUILDING_BOULDER,REMODEL_SF,40000,236,VARCHAR2,120,8,411,8
BUILDING_BOULDER,TOTAL_PROJECT_VALUE,40000,236,VARCHAR2,120,26328,156,16
BUILDING_BOULDER,TOTAL_SUBPERMIT_VALUE,40000,236,VARCHAR2,120,21,208,12
BUILDING_DC,ANC,40000,236,VARCHAR2,120,4326,0,25
BUILDING_DC,APPLICATION_STATUS_NAME,40000,236,NUMBER,22,15,0,4
BUILDING_DC,BUSINESSIMPROVEMENTDISTRICT,40000,236,VARCHAR2,120,8929,15418,11
BUILDING_DC,CITY,40000,236,VARCHAR2,120,4384,23067,10
BUILDING_DC,DCRAINTERNALNUMBER,40000,236,VARCHAR2,120,11008,10853,17
BUILDING_DC,DCSTATADDRESSKEY,40000,236,VARCHAR2,120,1,0,25
BUILDING_DC,DCSTATLOCATIONKEY,40000,236,FLOAT,22,10999,10853,8
BUILDING_DC,DESC_OF_WORK,40000,236,FLOAT,22,10999,10853,9
BUILDING_DC,DISTRICT,40000,236,NUMBER,22,40000,0,5
BUILDING_DC,FEE_TYPE,40000,236,VARCHAR2,120,8,0,7
BUILDING_DC,FEES_PAID,40000,236,FLOAT,22,10916,10853,5
BUILDING_DC,FULL_ADDRESS,40000,236,FLOAT,22,10917,10853,5
BUILDING_DC,HOTSPOT2004NAME,142,285,VARCHAR2,120,1,141,2
BUILDING_DC,HOTSPOT2005NAME,142,285,VARCHAR2,120,28,0,21
BUILDING_DC,HOTSPOT2006NAME,142,285,VARCHAR2,120,29,0,19
BUILDING_DC,ISSUE_DATE,142,285,VARCHAR2,120,3,0,14
BUILDING_DC,LASTMODIFIEDDATE,142,285,VARCHAR2,120,2,139,2
BUILDING_DC,LATITUDE,142,285,DATE,7,38,0,8
BUILDING_DC,LONGITUDE,142,285,VARCHAR2,120,2,0,4
BUILDING_DC,MARADDRESSREPOSITORYID,142,285,VARCHAR2,120,2,0,14
BUILDING_DC,NEIGHBORHOODCLUSTER,142,285,VARCHAR2,120,1,141,2
BUILDING_DC,OBJECTID,142,285,VARCHAR2,120,1,141,2
BUILDING_DC,OWNER_NAME,142,285,VARCHAR2,120,1,141,2
BUILDING_DC,PERMIT_APPLICANT,142,285,VARCHAR2,120,1,141,2
BUILDING_DC,PERMIT_CATEGORY_NAME,142,285,VARCHAR2,120,5,0,10
BUILDING_DC,PERMIT_ID,142,285,VARCHAR2,120,41,0,16
BUILDING_DC,PERMIT_SUBTYPE_NAME,142,285,VARCHAR2,120,43,0,19
BUILDING_DC,PERMIT_TYPE_NAME,142,285,VARCHAR2,120,0,142,0
BUILDING_DC,PSA,142,285,VARCHAR2,120,0,142,0
BUILDING_DC,SMD,142,285,VARCHAR2,120,0,142,0
BUILDING_DC,SSL,142,285,VARCHAR2,120,1,0,22
BUILDING_DC,STATE,142,285,VARCHAR2,120,20,28,12
BUILDING_DC,WARD,142,285,VARCHAR2,120,25,28,10
BUILDING_DC,X,142,285,VARCHAR2,120,2,0,11
BUILDING_DC,XCOORD,142,285,FLOAT,22,61,0,4
BUILDING_DC,Y,142,285,DATE,7,105,0,8
BUILDING_DC,YCOORD,142,285,NUMBER,22,7,0,4
BUILDING_DC,ZIPCODE,142,285,VARCHAR2,120,7,131,2
BUILDING_DC,ZONING,142,285,VARCHAR2,120,1,55,3
BUILDING_DC2,APPLICANTCOMPANYNAME,142,285,VARCHAR2,120,5,0,31
BUILDING_DC2,APPLICATIONDATE,142,285,VARCHAR2,120,142,0,22
BUILDING_DC2,CONTRACTORNAME,142,285,VARCHAR2,120,1,0,31
BUILDING_DC2,EFFECTIVEDATE,79793,176,VARCHAR2,120,2,79727,2
BUILDING_DC2,EXPIRATIONDATE,79793,176,VARCHAR2,120,0,79793,0
BUILDING_DC2,INTAKEDATE,79793,176,VARCHAR2,120,0,79793,0
BUILDING_DC2,ISEXCAVATION,79793,176,VARCHAR2,120,0,79793,0
BUILDING_DC2,ISFIXTURE,79793,176,VARCHAR2,120,1,79791,2
BUILDING_DC2,ISLANDSCAPING,79793,176,VARCHAR2,120,1,79792,2
BUILDING_DC2,ISPAVING,79793,176,VARCHAR2,120,0,79793,0
BUILDING_DC2,ISPROJECTIONS,79793,176,VARCHAR2,120,0,79793,0
BUILDING_DC2,ISPSRENTAL,79793,176,VARCHAR2,120,526,78335,2
BUILDING_DC2,ISSUEDATE,79793,176,VARCHAR2,120,4,30294,3
BUILDING_DC2,LATITUDE,79793,176,VARCHAR2,120,0,79793,0
BUILDING_DC2,LONGITUDE,79793,176,DATE,7,71,35592,5
BUILDING_DC2,OBJECTID,79793,176,VARCHAR2,120,7,30294,3
BUILDING_DC2,OWNERNAME,79793,176,VARCHAR2,120,717,30287,6
BUILDING_DC2,PERMITNUMBER,79793,176,VARCHAR2,120,772,30290,17
BUILDING_DC2,PERMITTEENAME,79793,176,VARCHAR2,120,1,30287,2
BUILDING_DC2,READYFORREVIEWDATE,79793,176,DATE,7,191,30290,6
BUILDING_DC2,STATUS,79793,176,VARCHAR2,120,6,77045,2
BUILDING_DC2,TRACKINGNUMBER,79793,176,VARCHAR2,120,0,79793,0
BUILDING_DC2,WLFULLADDRESS,79793,176,VARCHAR2,120,0,79793,0
BUILDING_DC2,WORKDETAIL,79793,176,VARCHAR2,120,15,77241,2
BUILDING_DC2,X,79793,176,VARCHAR2,120,11,79778,2
BUILDING_DC2,XCOORD,79793,176,VARCHAR2,120,8,0,29
BUILDING_DC2,Y,79793,176,VARCHAR2,120,13,79777,2
BUILDING_DC2,YCOORD,79793,176,VARCHAR2,120,37,79039,2
BUILDING_DC3,APPLICANTCOMPANYNAME,79793,176,VARCHAR2,120,0,79793,0
BUILDING_DC3,APPLICATIONDATE,79793,176,VARCHAR2,120,2,79790,2
BUILDING_DC3,APPLIEDBYFULLNAME,79793,176,VARCHAR2,120,8,79781,2
BUILDING_DC3,CANCELLEDDATE,79793,176,VARCHAR2,120,1,30287,2
BUILDING_DC3,CONSTRUCTIONTRACKINGNUMBER,79793,176,VARCHAR2,120,8,77240,2
BUILDING_DC3,EFFECTIVEDATE,79793,176,VARCHAR2,120,30,79126,2
BUILDING_DC3,EMERGENCYCAUSE,79793,176,VARCHAR2,120,0,79793,0
BUILDING_DC3,EMERGENCYTYPEDESC,79793,176,VARCHAR2,120,0,79793,0
BUILDING_DC3,EXPIRATIONDATE,79793,176,VARCHAR2,120,0,79793,0
BUILDING_DC3,ISSUEDDATE,79793,176,VARCHAR2,120,3,79703,2
BUILDING_DC3,LASTUPDATEDATE,79793,176,VARCHAR2,120,1341,74664,2
BUILDING_DC3,LATITUDE,79793,176,VARCHAR2,120,0,79793,0
BUILDING_DC3,LOCATIONDESCRIPTION,79793,176,VARCHAR2,120,1,30287,4
BUILDING_DC3,LONGITUDE,79793,176,NUMBER,22,7,30287,2
BUILDING_DC3,OBJECTID,79793,176,DATE,7,994,30307,6
BUILDING_DC3,OCCUPANCYTRACKINGNUMBER,79793,176,VARCHAR2,120,1,79792,2
BUILDING_DC3,STARTTIME,79793,176,VARCHAR2,120,0,79793,0
BUILDING_DC3,STATUS,79793,176,VARCHAR2,120,0,79793,0
BUILDING_DC3,STATUSDESC,79793,176,VARCHAR2,120,0,79793,0
BUILDING_DC3,X,79793,176,VARCHAR2,120,0,79793,0
BUILDING_DC3,XCOORD,79793,176,DATE,7,179,30287,6
BUILDING_DC3,Y,79793,176,VARCHAR2,120,0,79793,0
BUILDING_DC3,YCOORD,79793,176,VARCHAR2,120,0,79793,0
BUILDING_DC4,ASSIGNEDINSPECTOR,79793,176,FLOAT,22,822,30325,3
BUILDING_DC4,CREATIONDATE,79793,176,FLOAT,22,911,30324,3
BUILDING_DC4,GIS_LAST_MOD_DTTM,79793,176,VARCHAR2,120,1491,30385,9
BUILDING_DC4,INCIDENTCASENUMBER,79793,176,DATE,7,4903,30422,6
BUILDING_DC4,INCIDENTNAME,79793,176,DATE,7,439,77779,2
BUILDING_DC4,INCIDENTSTATUSCODE,79793,176,VARCHAR2,120,33,78391,2
BUILDING_DC4,INCIDENTSTATUSDESC,79793,176,VARCHAR2,120,16902,39902,10
BUILDING_DC4,INSPECTIONDATE,79793,176,VARCHAR2,120,27524,30287,5
BUILDING_DC4,INSPECTIONID,79793,176,VARCHAR2,120,242,78716,2
BUILDING_DC4,INSPECTIONLOCATION,79793,176,VARCHAR2,120,10973,36329,5
BUILDING_DC4,INSPECTORFULLNAME,79793,176,VARCHAR2,120,19228,30304,7
BUILDING_DC4,INTERNALNOTES,79793,176,VARCHAR2,120,50,79295,2
BUILDING_DC4,LASTUPDATEDATE,79793,176,VARCHAR2,120,46,74512,2
BUILDING_DC4,LATITUDE,79793,176,VARCHAR2,120,7642,37820,8
BUILDING_DC4,LONGITUDE,79793,176,VARCHAR2,120,2,30287,2
BUILDING_DC4,MAINWARD,79793,176,VARCHAR2,120,88,30464,3
BUILDING_DC4,MINUTESSPENT,79793,176,VARCHAR2,120,7,78954,2
BUILDING_DC4,NOTESFORPERMITTEE,79793,176,VARCHAR2,120,17466,31287,7
BUILDING_DC4,OBJECTID,79793,176,VARCHAR2,120,0,79793,0
BUILDING_DC4,PROBELMDESCRIPTION,79793,176,VARCHAR2,120,0,79793,0
BUILDING_DC4,PROBLEMCODE,79793,176,VARCHAR2,120,12,77350,2
BUILDING_DC4,REQUESTER,79793,176,VARCHAR2,120,0,79793,0
BUILDING_DC4,RESPONDERFIRSTNAME,79793,176,VARCHAR2,120,61,79614,2
BUILDING_DC4,RESPONDERLASTNAME,79793,176,VARCHAR2,120,67,79619,2
BUILDING_DC4,TOPSINSPLOCATIONID,79793,176,VARCHAR2,120,2,79790,2
BUILDING_DC4,X,79793,176,VARCHAR2,120,7,79670,2
BUILDING_DC4,XCOORD,79793,176,VARCHAR2,120,5,77351,2
BUILDING_DC4,Y,79793,176,VARCHAR2,120,3,79789,2
BUILDING_DC4,YCOORD,79793,176,VARCHAR2,120,0,79793,0
BUILDING_EBR,ADDRESS,79793,176,VARCHAR2,120,1,79792,2
BUILDING_EBR,APPLICANT_NAME,40481,254,VARCHAR2,120,0,40481,0
BUILDING_EBR,CITY,40481,254,VARCHAR2,120,0,40481,0
BUILDING_EBR,CONTRACTOR_ADDRESS,40481,254,VARCHAR2,120,0,40481,0
BUILDING_EBR,CONTRACTOR_NAME,40481,254,VARCHAR2,120,1,40479,2
BUILDING_EBR,CREATION_DATE,40481,254,FLOAT,22,16980,62,5
BUILDING_EBR,GEOLOCATION,40481,254,VARCHAR2,120,19,40261,2
BUILDING_EBR,INTERNAL_ID,40481,254,VARCHAR2,120,28,33520,4
BUILDING_EBR,ISSUED_DATE,40481,254,VARCHAR2,120,217,33595,7
BUILDING_EBR,LATITUDE,40481,254,VARCHAR2,120,44,34371,2
BUILDING_EBR,LONGITUDE,40481,254,VARCHAR2,120,321,13947,5
BUILDING_EBR,LOT_NUMBER,40481,254,VARCHAR2,120,349,13828,5
BUILDING_EBR,OWNER_NAME,40481,254,VARCHAR2,120,14,40416,2
BUILDING_EBR,PARISH_NAME,40481,254,VARCHAR2,120,23,38959,2
BUILDING_EBR,PERMIT_FEE,40481,254,VARCHAR2,120,457,38511,2
BUILDING_EBR,PERMIT_NUMBER,40481,254,VARCHAR2,120,4,19,4
BUILDING_EBR,PERMIT_TYPE,40481,254,FLOAT,22,6259,2648,4
BUILDING_EBR,PROJECT_DESCRIPTION,40481,254,VARCHAR2,120,36,26966,2
BUILDING_EBR,PROJECT_VALUE,40481,254,DATE,7,86,12049,6
BUILDING_EBR,SQUARE_FOOTAGE,40481,254,VARCHAR2,120,8,12,4
BUILDING_EBR,STATE,40481,254,VARCHAR2,120,1789,33933,2
BUILDING_EBR,STREET_ADDRESS,40481,254,VARCHAR2,120,41,4145,4
BUILDING_EBR,SUBDIVISION,40481,254,DATE,7,4244,4799,8
BUILDING_EBR,ZIP,40481,254,VARCHAR2,120,4279,27331,8
BUILDING_FREDERICK,CLASSIFICATION,40481,254,VARCHAR2,120,1012,1,8
BUILDING_FREDERICK,CONTRACTOR,40481,254,VARCHAR2,120,1106,4,30
BUILDING_FREDERICK,ISSUE_DATE,40481,254,VARCHAR2,120,1,0,2
BUILDING_FREDERICK,LOCATION_1,40481,254,DATE,7,245,2,8
BUILDING_FREDERICK,OWNER,40481,254,VARCHAR2,120,5,39436,2
BUILDING_FREDERICK,PARCEL,40481,254,VARCHAR2,120,13,14663,3
BUILDING_FREDERICK,PERMIT_NO,40481,254,VARCHAR2,120,38,19541,10
BUILDING_FREDERICK,VALUATION,40481,254,VARCHAR2,120,0,40481,0
BUILDING_HONOLULU,ACCEPTEDVALUE,40481,254,VARCHAR2,120,2236,37856,2
BUILDING_HONOLULU,ACCESSORYDWELLINGUNITADU,40481,254,VARCHAR2,120,0,40481,0
BUILDING_HONOLULU,ADDITION,40481,254,VARCHAR2,120,68,33990,5
BUILDING_HONOLULU,ALTERATION,40481,254,VARCHAR2,120,24,15469,3
BUILDING_HONOLULU,APPLICANT,40481,254,VARCHAR2,120,0,40481,0
BUILDING_HONOLULU,BPFEECALCULATION,40481,254,VARCHAR2,120,0,40481,0
BUILDING_HONOLULU,BPFEESCOLLECTED,40481,254,VARCHAR2,120,640,211,12
BUILDING_HONOLULU,BUILDINGPERMITNO,40481,254,VARCHAR2,120,542,18429,17
BUILDING_HONOLULU,BUILDINGPERMITTYPE,40481,254,VARCHAR2,120,2548,30482,3
BUILDING_HONOLULU,CITYPROJECT,40481,254,VARCHAR2,120,6985,1,17
BUILDING_HONOLULU,COISSUED,40481,254,VARCHAR2,120,10,40468,2
BUILDING_HONOLULU,COMMERCIALRESIDENTIAL,40481,254,VARCHAR2,120,22,39865,2
BUILDING_HONOLULU,COMPLETEDDATE,40481,254,VARCHAR2,120,62,369,3
BUILDING_HONOLULU,CONTRACTOR,40481,254,VARCHAR2,120,2773,3000,8
BUILDING_HONOLULU,CONTRACTORELECTRICAL,40481,254,VARCHAR2,120,1,0,5
BUILDING_HONOLULU,CONTRACTORPLUMBING,40481,254,NUMBER,22,7,0,3
BUILDING_HONOLULU,CREATEDDATE,40481,254,DATE,7,1410,60,8
BUILDING_HONOLULU,CURBINGTYPES,40481,254,VARCHAR2,120,2,24729,2
BUILDING_HONOLULU,DATEREVIEWSCOMPLETED,40481,254,VARCHAR2,120,0,40481,0
BUILDING_HONOLULU,DEMOLITION,40481,254,VARCHAR2,120,0,40481,0
BUILDING_HONOLULU,ELECTRICALMETERONLY,40481,254,DATE,7,317,0,8
BUILDING_HONOLULU,ELECTRICALVEHICLECHARGER,40481,254,VARCHAR2,120,22778,0,9
BUILDING_HONOLULU,ELECTRICALWORK,40481,254,VARCHAR2,120,0,40481,0
BUILDING_HONOLULU,ESTIMATEDVALUEOFWORK,40481,254,VARCHAR2,120,0,40481,0
BUILDING_HONOLULU,EXISTINGFLOORAREA,40481,254,VARCHAR2,120,5,38571,2
BUILDING_HONOLULU,EXTERNALFILENUM,40481,254,VARCHAR2,120,3,0,15
BUILDING_HONOLULU,EXTERNALID,40481,254,VARCHAR2,120,19,40406,2
BUILDING_HONOLULU,FENCE,40481,254,VARCHAR2,120,46,40382,2
BUILDING_HONOLULU,FINALCOISSUED,40481,254,VARCHAR2,120,25,40401,2
BUILDING_HONOLULU,FINALSTORIES,40481,254,VARCHAR2,120,5,40450,2
BUILDING_HONOLULU,FLOODHAZARDCOMPLIED,40481,254,VARCHAR2,120,2,39446,2
BUILDING_HONOLULU,FLOODHAZARDEXEMPT,40481,254,VARCHAR2,120,3,40476,2
BUILDING_HONOLULU,FOUNDATIONONLY,40481,254,VARCHAR2,120,0,40481,0
BUILDING_HONOLULU,GEOREFERENCED,40481,254,VARCHAR2,120,1,40480,2
BUILDING_HONOLULU,ISSTATEESPPROJECTBP,749,327,FLOAT,22,386,147,4
BUILDING_HONOLULU,ISSTATEESPPROJECTSD,749,327,FLOAT,22,296,147,4
BUILDING_HONOLULU,ISSUEDATE,749,327,DATE,7,61,261,6
BUILDING_HONOLULU,JOBADDRESS,749,327,DATE,7,229,0,8
BUILDING_HONOLULU,JOBLOCATION,749,327,DATE,7,23,322,5
BUILDING_HONOLULU,LOCATIONPERMITISSUED,749,327,VARCHAR2,120,3,316,5
BUILDING_HONOLULU,NEWBUILDING,749,327,FLOAT,22,366,147,4
BUILDING_HONOLULU,NEWFLOORAREA,749,327,VARCHAR2,120,164,3,20
BUILDING_HONOLULU,NUMROOMSADD,749,327,VARCHAR2,120,49,3,19
BUILDING_HONOLULU,NUMROOMSDEL,749,327,VARCHAR2,120,105,0,23
BUILDING_HONOLULU,NUMUNITSADD,749,327,VARCHAR2,120,72,486,6
BUILDING_HONOLULU,NUMUNITSDEL,749,327,VARCHAR2,120,10,0,31
BUILDING_HONOLULU,OBJECTID,749,327,VARCHAR2,120,158,0,24
