TABLE_NAME,COLUMN_NAME,NUM_ROWS,AVG_ROW_LEN,DATA_TYPE,DATA_LENGTH,NUM_DISTINCT,NUM_NULLS,AVG_COL_LEN
CAMPAIGN_NYC,EMPSTRNO,122836,194,VARCHAR2,120,5874,55949,3
CAMPAIGN_NYC,EXEMPTCD,122836,194,VARCHAR2,120,2,122785,2
CAMPAIGN_NYC,FILING,122836,194,NUMBER,22,16,0,3
CAMPAIGN_NYC,INT_C_CODE,122836,194,VARCHAR2,120,9,118214,2
CAMPAIGN_NYC,INTAPTNO,122836,194,VARCHAR2,120,5,122718,2
CAMPAIGN_NYC,INTCITY,122836,194,VARCHAR2,120,75,0,10
CAMPAIGN_NYC,INTEMPCITY,122836,194,VARCHAR2,120,32,118669,2
CAMPAIGN_NYC,INTEMPNAME,122836,194,VARCHAR2,120,277,118684,2
CAMPAIGN_NYC,INTEMPST,122836,194,VARCHAR2,120,7,118665,2
CAMPAIGN_NYC,INTEMPSTNM,122836,194,VARCHAR2,120,194,119268,2
CAMPAIGN_NYC,INTEMPSTNO,122836,194,VARCHAR2,120,198,119320,2
CAMPAIGN_NYC,INTERMNAME,122836,194,VARCHAR2,120,348,118214,2
CAMPAIGN_NYC,INTERMNO,122836,194,NUMBER,22,75,118214,2
CAMPAIGN_NYC,INTOCCUPA,122836,194,VARCHAR2,120,170,118538,2
CAMPAIGN_NYC,INTST,122836,194,VARCHAR2,120,11,118274,2
CAMPAIGN_NYC,INTSTRNM,122836,194,VARCHAR2,120,12,122650,2
CAMPAIGN_NYC,INTSTRNO,122836,194,VARCHAR2,120,15,122650,2
CAMPAIGN_NYC,INTZIP,122836,194,VARCHAR2,120,152,118322,2
CAMPAIGN_NYC,LATITUDE,122836,194,FLOAT,22,1403,116346,2
CAMPAIGN_NYC,LONGITUDE,122836,194,FLOAT,22,1400,116346,2
CAMPAIGN_NYC,MATCHAMNT,122836,194,NUMBER,22,130,0,3
CAMPAIGN_NYC,NAME1,122836,194,VARCHAR2,120,79680,0,17
CAMPAIGN_NYC,NTA,122836,194,VARCHAR2,120,156,116346,3
CAMPAIGN_NYC,OCCUPATION,122836,194,VARCHAR2,120,12589,22597,10
CAMPAIGN_NYC,OFFICECD,122836,194,NUMBER,22,6,0,3
CAMPAIGN_NYC,PAGENO,122836,194,VARCHAR2,120,0,122836,0
CAMPAIGN_NYC,PAY_METHOD,122836,194,NUMBER,22,6,0,3
CAMPAIGN_NYC,POSTCODE,122836,194,VARCHAR2,120,3049,1366,6
CAMPAIGN_NYC,PREVAMNT,122836,194,NUMBER,22,499,0,3
CAMPAIGN_NYC,PURPOSECD,122836,194,VARCHAR2,120,17,122219,2
CAMPAIGN_NYC,REFNO,122836,194,VARCHAR2,120,20296,0,9
CAMPAIGN_NYC,REFUNDDATE,122836,194,DATE,7,410,121023,2
CAMPAIGN_NYC,RR_IND,122836,194,VARCHAR2,120,2,0,2
CAMPAIGN_NYC,SCHEDULE,122836,194,VARCHAR2,120,4,0,4
CAMPAIGN_NYC,SEG_IND,122836,194,VARCHAR2,120,2,617,2
CAMPAIGN_NYC,SEQUENCENO,122836,194,VARCHAR2,120,0,122836,0
CAMPAIGN_NYC,STATE,122836,194,VARCHAR2,120,68,855,3
CAMPAIGN_NYC,STRNAME,122836,194,VARCHAR2,120,2362,113739,2
CAMPAIGN_NYC,STRNO,122836,194,VARCHAR2,120,1273,113937,2
CAMPAIGN_DC,ADDRESS,40000,236,VARCHAR2,120,28094,163,31
CAMPAIGN_DC,ADDRESS_ID,40000,236,NUMBER,22,10999,10853,4
CAMPAIGN_DC,AMOUNT,40000,236,FLOAT,22,1224,57,4
CAMPAIGN_DC,CANDIDATENAME,40000,236,VARCHAR2,120,363,4182,13
CAMPAIGN_DC,COMMITTEENAME,40000,236,VARCHAR2,120,769,0,24
CAMPAIGN_DC,CONTRIBUTIONTYPE,40000,236,VARCHAR2,120,8,411,8
CAMPAIGN_DC,CONTRIBUTORNAME,40000,236,VARCHAR2,120,26328,156,16
CAMPAIGN_DC,CONTRIBUTORTYPE,40000,236,VARCHAR2,120,21,208,12
CAMPAIGN_DC,DATEOFRECEIPT,40000,236,VARCHAR2,120,4326,0,25
CAMPAIGN_DC,ELECTIONYEAR,40000,236,NUMBER,22,15,0,4
CAMPAIGN_DC,EMPLOYER,40000,236,VARCHAR2,120,8929,15418,11
CAMPAIGN_DC,EMPLOYERADDRESS,40000,236,VARCHAR2,120,4384,23067,10
CAMPAIGN_DC,FULLADDRESS,40000,236,VARCHAR2,120,11008,10853,17
CAMPAIGN_DC,GIS_LAST_MOD_DTTM,40000,236,VARCHAR2,120,1,0,25
CAMPAIGN_DC,LATITUDE,40000,236,FLOAT,22,10999,10853,8
CAMPAIGN_DC,LONGITUDE,40000,236,FLOAT,22,10999,10853,9
CAMPAIGN_DC,OBJECTID,40000,236,NUMBER,22,40000,0,5
CAMPAIGN_DC,WARD,40000,236,VARCHAR2,120,8,0,7
CAMPAIGN_DC,XCOORD,40000,236,FLOAT,22,10916,10853,5
CAMPAIGN_DC,YCOORD,40000,236,FLOAT,22,10917,10853,5
CAMPAIGN_AUSTIN,AMOUNT_GUARANTEED,142,285,VARCHAR2,120,1,141,2
CAMPAIGN_AUSTIN,BORROWER,142,285,VARCHAR2,120,28,0,21
CAMPAIGN_AUSTIN,CITY_STATE_ZIP,142,285,VARCHAR2,120,29,0,19
CAMPAIGN_AUSTIN,COLLATERAL,142,285,VARCHAR2,120,3,0,14
CAMPAIGN_AUSTIN,CORRECTION,142,285,VARCHAR2,120,2,139,2
CAMPAIGN_AUSTIN,DATE_REPORTED,142,285,DATE,7,38,0,8
CAMPAIGN_AUSTIN,FINANCIAL_INSTITUTION,142,285,VARCHAR2,120,2,0,4
CAMPAIGN_AUSTIN,GUARANTOR,142,285,VARCHAR2,120,2,0,14
CAMPAIGN_AUSTIN,GUARANTOR_ADDRESS,142,285,VARCHAR2,120,1,141,2
CAMPAIGN_AUSTIN,GUARANTOR_CITY_STATE_ZIP,142,285,VARCHAR2,120,1,141,2
CAMPAIGN_AUSTIN,GUARANTOR_EMPLOYER,142,285,VARCHAR2,120,1,141,2
CAMPAIGN_AUSTIN,GUARANTOR_OCCUPATION,142,285,VARCHAR2,120,1,141,2
CAMPAIGN_AUSTIN,INTEREST_RATE,142,285,VARCHAR2,120,5,0,10
CAMPAIGN_AUSTIN,LENDER,142,285,VARCHAR2,120,41,0,16
CAMPAIGN_AUSTIN,LENDER_ADDRESS,142,285,VARCHAR2,120,43,0,19
CAMPAIGN_AUSTIN,LENDER_LOCATION_ADDRESS,142,285,VARCHAR2,120,0,142,0
CAMPAIGN_AUSTIN,LENDER_LOCATION_CITY,142,285,VARCHAR2,120,0,142,0
CAMPAIGN_AUSTIN,LENDER_LOCATION_STATE,142,285,VARCHAR2,120,0,142,0
CAMPAIGN_AUSTIN,LENDER_LOCATION_ZIP,142,285,VARCHAR2,120,1,0,22
CAMPAIGN_AUSTIN,LENDER_REPORTED_EMPLOYER,142,285,VARCHAR2,120,20,28,12
CAMPAIGN_AUSTIN,LENDER_REPORTED_OCCUPATION,142,285,VARCHAR2,120,25,28,10
CAMPAIGN_AUSTIN,LENDER_TYPE,142,285,VARCHAR2,120,2,0,11
CAMPAIGN_AUSTIN,LOAN_AMOUNT,142,285,FLOAT,22,61,0,4
CAMPAIGN_AUSTIN,LOAN_DATE,142,285,DATE,7,105,0,8
CAMPAIGN_AUSTIN,LOAN_YEAR,142,285,NUMBER,22,7,0,4
CAMPAIGN_AUSTIN,MATURITY_DATE,142,285,VARCHAR2,120,7,131,2
CAMPAIGN_AUSTIN,PERSONAL_FUNDS,142,285,VARCHAR2,120,1,55,3
CAMPAIGN_AUSTIN,REPORT_FILED,142,285,VARCHAR2,120,5,0,31
CAMPAIGN_AUSTIN,TRANSACTION_ID,142,285,VARCHAR2,120,142,0,22
CAMPAIGN_AUSTIN,VIEW_REPORT,142,285,VARCHAR2,120,1,0,31
CAMPAIGN_SF1,BAKREF_TID,79793,176,VARCHAR2,120,2,79727,2
CAMPAIGN_SF1,BAL_JURIS,79793,176,VARCHAR2,120,0,79793,0
CAMPAIGN_SF1,BAL_NAME,79793,176,VARCHAR2,120,0,79793,0
CAMPAIGN_SF1,BAL_NUM,79793,176,VARCHAR2,120,0,79793,0
CAMPAIGN_SF1,CAND_NAMF,79793,176,VARCHAR2,120,1,79791,2
CAMPAIGN_SF1,CAND_NAML,79793,176,VARCHAR2,120,1,79792,2
CAMPAIGN_SF1,CAND_NAMS,79793,176,VARCHAR2,120,0,79793,0
CAMPAIGN_SF1,CAND_NAMT,79793,176,VARCHAR2,120,0,79793,0
CAMPAIGN_SF1,CMTE_ID,79793,176,VARCHAR2,120,526,78335,2
CAMPAIGN_SF1,COMMITTEE_TYPE,79793,176,VARCHAR2,120,4,30294,3
CAMPAIGN_SF1,DIST_NO,79793,176,VARCHAR2,120,0,79793,0
CAMPAIGN_SF1,ELECT_DATE,79793,176,DATE,7,71,35592,5
CAMPAIGN_SF1,ENTITY_CD,79793,176,VARCHAR2,120,7,30294,3
CAMPAIGN_SF1,FILER_ID,79793,176,VARCHAR2,120,717,30287,6
CAMPAIGN_SF1,FILER_NAML,79793,176,VARCHAR2,120,772,30290,17
CAMPAIGN_SF1,FORM_TYPE,79793,176,VARCHAR2,120,1,30287,2
CAMPAIGN_SF1,FROM_DATE,79793,176,DATE,7,191,30290,6
CAMPAIGN_SF1,INT_CMTEID,79793,176,VARCHAR2,120,6,77045,2
CAMPAIGN_SF1,INTR_ADR1,79793,176,VARCHAR2,120,0,79793,0
CAMPAIGN_SF1,INTR_ADR2,79793,176,VARCHAR2,120,0,79793,0
CAMPAIGN_SF1,INTR_CITY,79793,176,VARCHAR2,120,15,77241,2
CAMPAIGN_SF1,INTR_EMP,79793,176,VARCHAR2,120,11,79778,2
CAMPAIGN_SF1,INTR_LOCATION,79793,176,VARCHAR2,120,8,0,29
CAMPAIGN_SF1,INTR_NAMF,79793,176,VARCHAR2,120,13,79777,2
CAMPAIGN_SF1,INTR_NAML,79793,176,VARCHAR2,120,37,79039,2
CAMPAIGN_SF1,INTR_NAMS,79793,176,VARCHAR2,120,0,79793,0
CAMPAIGN_SF1,INTR_NAMT,79793,176,VARCHAR2,120,2,79790,2
CAMPAIGN_SF1,INTR_OCC,79793,176,VARCHAR2,120,8,79781,2
CAMPAIGN_SF1,INTR_SELF,79793,176,VARCHAR2,120,1,30287,2
CAMPAIGN_SF1,INTR_STATE,79793,176,VARCHAR2,120,8,77240,2
CAMPAIGN_SF1,INTR_ZIP4,79793,176,VARCHAR2,120,30,79126,2
CAMPAIGN_SF1,JURIS_CD,79793,176,VARCHAR2,120,0,79793,0
CAMPAIGN_SF1,JURIS_DSCR,79793,176,VARCHAR2,120,0,79793,0
CAMPAIGN_SF1,LOAN_RATE,79793,176,VARCHAR2,120,0,79793,0
CAMPAIGN_SF1,MEMO_CODE,79793,176,VARCHAR2,120,3,79703,2
CAMPAIGN_SF1,MEMO_REFNO,79793,176,VARCHAR2,120,1341,74664,2
CAMPAIGN_SF1,OFF_S_H_CD,79793,176,VARCHAR2,120,0,79793,0
CAMPAIGN_SF1,REC_TYPE,79793,176,VARCHAR2,120,1,30287,4
CAMPAIGN_SF1,REPORT_NUM,79793,176,NUMBER,22,7,30287,2
CAMPAIGN_SF1,RPT_DATE,79793,176,DATE,7,994,30307,6
CAMPAIGN_SF1,SUP_OPP_CD,79793,176,VARCHAR2,120,1,79792,2
CAMPAIGN_SF1,TBLCOVER_OFFIC_DSCR,79793,176,VARCHAR2,120,0,79793,0
CAMPAIGN_SF1,TBLCOVER_OFFICE_CD,79793,176,VARCHAR2,120,0,79793,0
CAMPAIGN_SF1,TBLDETLTRAN_OFFIC_DSCR,79793,176,VARCHAR2,120,0,79793,0
CAMPAIGN_SF1,TBLDETLTRAN_OFFICE_CD,79793,176,VARCHAR2,120,0,79793,0
CAMPAIGN_SF1,THRU_DATE,79793,176,DATE,7,179,30287,6
CAMPAIGN_SF1,TRAN_ADR1,79793,176,VARCHAR2,120,0,79793,0
CAMPAIGN_SF1,TRAN_ADR2,79793,176,VARCHAR2,120,0,79793,0
CAMPAIGN_SF1,TRAN_AMT1,79793,176,FLOAT,22,822,30325,3
CAMPAIGN_SF1,TRAN_AMT2,79793,176,FLOAT,22,911,30324,3
CAMPAIGN_SF1,TRAN_CITY,79793,176,VARCHAR2,120,1491,30385,9
CAMPAIGN_SF1,TRAN_DATE,79793,176,DATE,7,4903,30422,6
CAMPAIGN_SF1,TRAN_DATE1,79793,176,DATE,7,439,77779,2
CAMPAIGN_SF1,TRAN_DSCR,79793,176,VARCHAR2,120,33,78391,2
CAMPAIGN_SF1,TRAN_EMP,79793,176,VARCHAR2,120,16902,39902,10
CAMPAIGN_SF1,TRAN_ID,79793,176,VARCHAR2,120,27524,30287,5
CAMPAIGN_SF1,TRAN_LOCATION,79793,176,VARCHAR2,120,242,78716,2
CAMPAIGN_SF1,TRAN_NAMF,79793,176,VARCHAR2,120,10973,36329,5
CAMPAIGN_SF1,TRAN_NAML,79793,176,VARCHAR2,120,19228,30304,7
CAMPAIGN_SF1,TRAN_NAMS,79793,176,VARCHAR2,120,50,79295,2
CAMPAIGN_SF1,TRAN_NAMT,79793,176,VARCHAR2,120,46,74512,2
CAMPAIGN_SF1,TRAN_OCC,79793,176,VARCHAR2,120,7642,37820,8
CAMPAIGN_SF1,TRAN_SELF,79793,176,VARCHAR2,120,2,30287,2
CAMPAIGN_SF1,TRAN_STATE,79793,176,VARCHAR2,120,88,30464,3
CAMPAIGN_SF1,TRAN_TYPE,79793,176,VARCHAR2,120,7,78954,2
CAMPAIGN_SF1,TRAN_ZIP4,79793,176,VARCHAR2,120,17466,31287,7
CAMPAIGN_SF1,TRES_ADR1,79793,176,VARCHAR2,120,0,79793,0
CAMPAIGN_SF1,TRES_ADR2,79793,176,VARCHAR2,120,0,79793,0
CAMPAIGN_SF1,TRES_CITY,79793,176,VARCHAR2,120,12,77350,2
CAMPAIGN_SF1,TRES_LOCATION,79793,176,VARCHAR2,120,0,79793,0
CAMPAIGN_SF1,TRES_NAMF,79793,176,VARCHAR2,120,61,79614,2
CAMPAIGN_SF1,TRES_NAML,79793,176,VARCHAR2,120,67,79619,2
CAMPAIGN_SF1,TRES_NAMS,79793,176,VARCHAR2,120,2,79790,2
CAMPAIGN_SF1,TRES_NAMT,79793,176,VARCHAR2,120,7,79670,2
CAMPAIGN_SF1,TRES_STATE,79793,176,VARCHAR2,120,5,77351,2
CAMPAIGN_SF1,TRES_ZIP,79793,176,VARCHAR2,120,3,79789,2
CAMPAIGN_SF1,XREF_MATCH,79793,176,VARCHAR2,120,0,79793,0
CAMPAIGN_SF1,XREF_SCHNM,79793,176,VARCHAR2,120,1,79792,2
CAMPAIGN_SF2,AGENT_NAMF,40481,254,VARCHAR2,120,0,40481,0
CAMPAIGN_SF2,AGENT_NAML,40481,254,VARCHAR2,120,0,40481,0
CAMPAIGN_SF2,AGENT_NAMS,40481,254,VARCHAR2,120,0,40481,0
CAMPAIGN_SF2,AGENT_NAMT,40481,254,VARCHAR2,120,1,40479,2
CAMPAIGN_SF2,AMOUNT,40481,254,FLOAT,22,16980,62,5
CAMPAIGN_SF2,BAKREF_TID,40481,254,VARCHAR2,120,19,40261,2
CAMPAIGN_SF2,BAL_JURIS,40481,254,VARCHAR2,120,28,33520,4
CAMPAIGN_SF2,BAL_NAME,40481,254,VARCHAR2,120,217,33595,7
CAMPAIGN_SF2,BAL_NUM,40481,254,VARCHAR2,120,44,34371,2
CAMPAIGN_SF2,CAND_NAMF,40481,254,VARCHAR2,120,321,13947,5
CAMPAIGN_SF2,CAND_NAML,40481,254,VARCHAR2,120,349,13828,5
CAMPAIGN_SF2,CAND_NAMS,40481,254,VARCHAR2,120,14,40416,2
CAMPAIGN_SF2,CAND_NAMT,40481,254,VARCHAR2,120,23,38959,2
CAMPAIGN_SF2,CMTE_ID,40481,254,VARCHAR2,120,457,38511,2
CAMPAIGN_SF2,COMMITTEE_TYPE,40481,254,VARCHAR2,120,4,19,4
CAMPAIGN_SF2,CUM_YTD,40481,254,FLOAT,22,6259,2648,4
CAMPAIGN_SF2,DIST_NO,40481,254,VARCHAR2,120,36,26966,2
CAMPAIGN_SF2,ELECT_DATE,40481,254,DATE,7,86,12049,6
CAMPAIGN_SF2,ENTITY_CD,40481,254,VARCHAR2,120,8,12,4
CAMPAIGN_SF2,EXPN_CHKNO,40481,254,VARCHAR2,120,1789,33933,2
CAMPAIGN_SF2,EXPN_CODE,40481,254,VARCHAR2,120,41,4145,4
CAMPAIGN_SF2,EXPN_DATE,40481,254,DATE,7,4244,4799,8
CAMPAIGN_SF2,EXPN_DSCR,40481,254,VARCHAR2,120,4279,27331,8
CAMPAIGN_SF2,FILER_ID,40481,254,VARCHAR2,120,1012,1,8
CAMPAIGN_SF2,FILER_NAML,40481,254,VARCHAR2,120,1106,4,30
CAMPAIGN_SF2,FORM_TYPE,40481,254,VARCHAR2,120,1,0,2
CAMPAIGN_SF2,FROM_DATE,40481,254,DATE,7,245,2,8
CAMPAIGN_SF2,G_FROM_E_F,40481,254,VARCHAR2,120,5,39436,2
CAMPAIGN_SF2,JURIS_CD,40481,254,VARCHAR2,120,13,14663,3
CAMPAIGN_SF2,JURIS_DSCR,40481,254,VARCHAR2,120,38,19541,10
CAMPAIGN_SF2,MEMO_CODE,40481,254,VARCHAR2,120,0,40481,0
CAMPAIGN_SF2,MEMO_REFNO,40481,254,VARCHAR2,120,2236,37856,2
CAMPAIGN_SF2,OFF_S_H_CD,40481,254,VARCHAR2,120,0,40481,0
CAMPAIGN_SF2,OFFIC_DSCR,40481,254,VARCHAR2,120,68,33990,5
CAMPAIGN_SF2,OFFICE_CD,40481,254,VARCHAR2,120,24,15469,3
CAMPAIGN_SF2,PAYEE_ADR1,40481,254,VARCHAR2,120,0,40481,0
CAMPAIGN_SF2,PAYEE_ADR2,40481,254,VARCHAR2,120,0,40481,0
CAMPAIGN_SF2,PAYEE_CITY,40481,254,VARCHAR2,120,640,211,12
CAMPAIGN_SF2,PAYEE_LOCATION,40481,254,VARCHAR2,120,542,18429,17
CAMPAIGN_SF2,PAYEE_NAMF,40481,254,VARCHAR2,120,2548,30482,3
CAMPAIGN_SF2,PAYEE_NAML,40481,254,VARCHAR2,120,6985,1,17
CAMPAIGN_SF2,PAYEE_NAMS,40481,254,VARCHAR2,120,10,40468,2
CAMPAIGN_SF2,PAYEE_NAMT,40481,254,VARCHAR2,120,22,39865,2
CAMPAIGN_SF2,PAYEE_STATE,40481,254,VARCHAR2,120,62,369,3
CAMPAIGN_SF2,PAYEE_ZIP4,40481,254,VARCHAR2,120,2773,3000,8
CAMPAIGN_SF2,REC_TYPE,40481,254,VARCHAR2,120,1,0,5
CAMPAIGN_SF2,REPORT_NUM,40481,254,NUMBER,22,7,0,3
CAMPAIGN_SF2,RPT_DATE,40481,254,DATE,7,1410,60,8
CAMPAIGN_SF2,SUP_OPP_CD,40481,254,VARCHAR2,120,2,24729,2
CAMPAIGN_SF2,TBLCOVER_OFFIC_DSCR,40481,254,VARCHAR2,120,0,40481,0
CAMPAIGN_SF2,TBLCOVER_OFFICE_CD,40481,254,VARCHAR2,120,0,40481,0
CAMPAIGN_SF2,THRU_DATE,40481,254,DATE,7,317,0,8
CAMPAIGN_SF2,TRAN_ID,40481,254,VARCHAR2,120,22778,0,9
CAMPAIGN_SF2,TRES_ADR1,40481,254,VARCHAR2,120,0,40481,0
CAMPAIGN_SF2,TRES_ADR2,40481,254,VARCHAR2,120,0,40481,0
CAMPAIGN_SF2,TRES_CITY,40481,254,VARCHAR2,120,5,38571,2
CAMPAIGN_SF2,TRES_LOCATION,40481,254,VARCHAR2,120,3,0,15
CAMPAIGN_SF2,TRES_NAMF,40481,254,VARCHAR2,120,19,40406,2
CAMPAIGN_SF2,TRES_NAML,40481,254,VARCHAR2,120,46,40382,2
CAMPAIGN_SF2,TRES_NAMS,40481,254,VARCHAR2,120,25,40401,2
CAMPAIGN_SF2,TRES_NAMT,40481,254,VARCHAR2,120,5,40450,2
CAMPAIGN_SF2,TRES_ST,40481,254,VARCHAR2,120,2,39446,2
CAMPAIGN_SF2,TRES_ZIP4,40481,254,VARCHAR2,120,3,40476,2
CAMPAIGN_SF2,XREF_MATCH,40481,254,VARCHAR2,120,0,40481,0
CAMPAIGN_SF2,XREF_SCHNM,40481,254,VARCHAR2,120,1,40480,2
CAMPAIGN_AUSTIN2,CONTRIB_BALANCE,749,327,FLOAT,22,386,147,4
CAMPAIGN_AUSTIN2,CONTRIB_TOTAL,749,327,FLOAT,22,296,147,4
CAMPAIGN_AUSTIN2,DATE_DUE,749,327,DATE,7,61,261,6
CAMPAIGN_AUSTIN2,DATE_FILED,749,327,DATE,7,229,0,8
CAMPAIGN_AUSTIN2,ELECTION_DATE,749,327,DATE,7,23,322,5
CAMPAIGN_AUSTIN2,ELECTION_TYPE,749,327,VARCHAR2,120,3,316,5
CAMPAIGN_AUSTIN2,EXPEND_TOTAL,749,327,FLOAT,22,366,147,4
CAMPAIGN_AUSTIN2,FILER_ADDRESS,749,327,VARCHAR2,120,164,3,20
CAMPAIGN_AUSTIN2,FILER_CITY_STATE_ZIP,749,327,VARCHAR2,120,49,3,19
CAMPAIGN_AUSTIN2,FILER_NAME,749,327,VARCHAR2,120,105,0,23
CAMPAIGN_AUSTIN2,FILER_PHONE,749,327,VARCHAR2,120,72,486,6
CAMPAIGN_AUSTIN2,FORM,749,327,VARCHAR2,120,10,0,31
CAMPAIGN_AUSTIN2,NAME_AS_REPORTED,749,327,VARCHAR2,120,158,0,24
CAMPAIGN_AUSTIN2,OFFICE_HELD,749,327,VARCHAR2,120,13,600,3
CAMPAIGN_AUSTIN2,OFFICE_SOUGHT,749,327,VARCHAR2,120,13,548,4
CAMPAIGN_AUSTIN2,OUTSTAND_LOAN,749,327,FLOAT,22,61,147,3
CAMPAIGN_AUSTIN2,PERIOD_FROM,749,327,DATE,7,153,145,7
CAMPAIGN_AUSTIN2,PERIOD_TO,749,327,DATE,7,175,0,8
CAMPAIGN_AUSTIN2,REPORT_ID,749,327,VARCHAR2,120,749,0,16
CAMPAIGN_AUSTIN2,REPORT_TYPE,749,327,VARCHAR2,120,18,147,23
CAMPAIGN_AUSTIN2,REPORT_TYPE2,749,327,VARCHAR2,120,0,749,0
CAMPAIGN_AUSTIN2,TREASURER_ADDRESS,749,327,VARCHAR2,120,179,16,21
CAMPAIGN_AUSTIN2,TREASURER_CITY_STATE_ZIP,749,327,VARCHAR2,120,54,20,18
CAMPAIGN_AUSTIN2,TREASURER_NAME,749,327,VARCHAR2,120,181,4,19
CAMPAIGN_AUSTIN2,TREASURER_PHONE,749,327,VARCHAR2,120,127,225,10
CAMPAIGN_AUSTIN2,TREASURER_STATE,749,327,VARCHAR2,120,0,749,0
CAMPAIGN_AUSTIN2,TREASURER_ZIP_CODE,749,327,VARCHAR2,120,0,749,0
CAMPAIGN_AUSTIN2,UNITEMIZED_CONTRIB_TOTAL,749,327,FLOAT,22,67,147,3
CAMPAIGN_AUSTIN2,UNITEMIZED_CRED_CARD_TOTAL,749,327,FLOAT,22,6,0,3
CAMPAIGN_AUSTIN2,UNITEMIZED_EXPEND_TOTAL,749,327,FLOAT,22,85,147,3
CAMPAIGN_AUSTIN2,UNITEMIZED_INKIND_TOTAL,749,327,FLOAT,22,9,147,2
CAMPAIGN_AUSTIN2,UNITEMIZED_LOAN_TOTAL,749,327,FLOAT,22,4,147,2
CAMPAIGN_AUSTIN2,UNITEMIZED_PLEDGE_TOTAL,749,327,FLOAT,22,1,147,2
CAMPAIGN_AUSTIN2,UNITEMIZED_UNPAID_TOTAL,749,327,FLOAT,22,7,147,2
CAMPAIGN_AUSTIN2,VIEW_REPORT,749,327,VARCHAR2,120,1,0,31
CAMPAIGN_AUSTIN3,AMOUNT_GUARANTEED,30304,413,VARCHAR2,120,0,30304,0
CAMPAIGN_AUSTIN3,COLLATERAL,30304,413,VARCHAR2,120,3,0,14
CAMPAIGN_AUSTIN3,CORRECTION_FLAG,30304,413,VARCHAR2,120,3,30049,2
CAMPAIGN_AUSTIN3,DATE_DUE,30304,413,VARCHAR2,120,55,2801,11
CAMPAIGN_AUSTIN3,DATE_FILED,30304,413,DATE,7,213,0,8
CAMPAIGN_AUSTIN3,ELECTION_DATE,30304,413,DATE,7,5,27654,2
CAMPAIGN_AUSTIN3,ELECTION_TYPE,30304,413,VARCHAR2,120,3,3575,8
CAMPAIGN_AUSTIN3,ENTITY,30304,413,VARCHAR2,120,2,0,10
CAMPAIGN_AUSTIN3,EXPENSE_DESCRIPTION,30304,413,VARCHAR2,120,1412,21084,9
CAMPAIGN_AUSTIN3,FILER_NAME,30304,413,VARCHAR2,120,102,0,21
CAMPAIGN_AUSTIN3,FINANCIAL_INSTITUTION,30304,413,VARCHAR2,120,2,30162,2
CAMPAIGN_AUSTIN3,FORM,30304,413,VARCHAR2,120,10,0,31
CAMPAIGN_AUSTIN3,GUARANTOR,30304,413,VARCHAR2,120,2,0,14
CAMPAIGN_AUSTIN3,GUARANTOR_ADDRESS,30304,413,VARCHAR2,120,1,30303,2
CAMPAIGN_AUSTIN3,GUARANTOR_CITY_STATE_ZIP,30304,413,VARCHAR2,120,1,30303,2
CAMPAIGN_AUSTIN3,GUARANTOR_EMPLOYER,30304,413,VARCHAR2,120,1,30303,2
CAMPAIGN_AUSTIN3,GUARANTOR_NAME,30304,413,VARCHAR2,120,0,30304,0
CAMPAIGN_AUSTIN3,GUARANTOR_OCCUPATION,30304,413,VARCHAR2,120,1,30303,2
